type,id,x,y,z
spline,0,-0.06147082394172304,0.4489191975725194,0.03429974025890155
spline,0,-0.07184661067862089,0.44900245029064983,0.03429974025890155
spline,0,-0.0822223974155187,0.44908570300878026,0.03429974025890155
spline,0,-0.09259818415241652,0.4491689557269107,0.03429974025890155
spline,0,-0.10297397088931437,0.4492522084450411,0.03429974025890155
spline,0,-0.11334975762621219,0.4493354611631715,0.03429974025890155
spline,0,-0.11334975762621219,0.4493354611631715,0.03438901412294479
spline,0,-0.11344996311365106,0.438929295252032,0.03438901412294479
spline,0,-0.11355016860108993,0.4285231293408925,0.03438901412294479
spline,0,-0.11365037408852882,0.4181169634297529,0.03438901412294479
spline,0,-0.1137505795759677,0.4077107975186134,0.03438901412294479
spline,0,-0.11385078506340657,0.39730463160747387,0.03438901412294479
spline,0,-0.11395099055084544,0.38689846569633435,0.03438901412294479
spline,0,-0.11405119603828433,0.37649229978519483,0.03438901412294479
spline,0,-0.1141514015257232,0.3660861338740553,0.03438901412294479
spline,0,-0.11425160701316207,0.3556799679629158,0.03438901412294479
spline,0,-0.11435181250060095,0.3452738020517762,0.03438901412294479
spline,0,-0.11445201798803983,0.3348676361406367,0.03438901412294479
spline,0,-0.1145522234754787,0.3244614702294972,0.03438901412294479
spline,0,-0.11465242896291758,0.31405530431835765,0.03438901412294479
spline,0,-0.11475263445035645,0.3036491384072181,0.03438901412294479
spline,0,-0.11485283993779534,0.29324297249607856,0.03438901412294479
spline,0,-0.11495304542523421,0.28283680658493904,0.03438901412294479
spline,0,-0.11505325091267309,0.2724306406737995,0.03438901412294479
spline,0,-0.11505325091267309,0.2724306406737995,0.033990352166219984
spline,1,0.06025431114595762,0.29681975354156304,0.05
spline,1,0.06086045212705616,0.2974500140323521,0.05
spline,1,0.05203037023310515,0.303674291572685,0.05
spline,1,0.052035662445818955,0.3039940506772527,0.05
spline,1,0.06556904830862804,0.29416756384616416,0.05
spline,1,0.06797215901649975,0.29540852294760334,0.05
spline,1,0.069758169472193,0.2953783239463937,0.05
spline,1,0.07504966967006442,0.29143948733493447,0.05
spline,1,0.07917735799145255,0.28912105344773387,0.05
spline,1,0.08095739117168811,0.2887685743645637,0.05
spline,1,0.08213094083945321,0.287784574301908,0.05
spline,1,0.08331568244111687,0.28744232803211356,0.05
spline,1,0.084511693530952,0.2877421209488473,0.05
spline,1,0.08216467174969477,0.2897104064678257,0.05
spline,1,0.08101348009830255,0.29197781898498126,0.05
spline,1,0.07454855302693147,0.2969011075324023,0.05
spline,1,0.07456516643066534,0.2978630960859431,0.05
spline,1,0.08111444016620852,0.29775445930173283,0.05
spline,1,0.08110883127354708,0.2974335348396911,0.05
spline,1,0.08051905164479552,0.2977643353730247,0.05
spline,1,0.07516055495207838,0.29785322001465125,0.05
spline,1,0.07455962862942071,0.29754243323476276,0.05
spline,1,0.07632354604584016,0.2962297968740825,0.05
spline,1,0.07692446590564174,0.29654055987116534,0.05
spline,1,0.07869380479189646,0.2955481582711645,0.05
spline,1,0.08221526811505708,0.2925991547167021,0.05
spline,1,0.08278241182462456,0.2909839190682282,0.05
spline,1,0.08512949823444259,0.2890158713773057,0.05
spline,1,0.08569074868568134,0.287078664823344,0.05
spline,1,0.08448910285176046,0.28645785231334614,0.05
spline,1,0.08151890660002593,0.2868323429056312,0.05
spline,1,0.07857097788467926,0.2884899129931379,0.05
spline,1,0.07679093824158763,0.2888423682935025,0.05
spline,1,0.06914639374700873,0.29442704386234053,0.05
spline,1,0.06674876267467697,0.29350653356683115,0.05
spline,1,0.0643675705089651,0.2935473696891117,0.05
spline,1,0.060243545760559944,0.2961795694138709,0.05
spline,1,0.05083409416617093,0.3033735235609219,0.05
spline,2,0.05109277922925133,0.3190393889697944,0.05
spline,2,0.05108749994224969,0.31871967743083784,0.05
spline,2,0.05285901034814547,0.31773526685351583,0.05
spline,2,0.0528537116725756,0.3174154839661425,0.05
spline,2,0.055215518735708916,0.31610217547993424,0.05
spline,2,0.055816600166912346,0.3164135330471568,0.05
spline,2,0.05582193115676257,0.3167334348485581,0.05
spline,2,0.0540505758594126,0.3177184162132143,0.05
spline,2,0.05405588746069462,0.3180382466661989,0.05
spline,2,0.05169387358616692,0.3193507941026282,0.05
spline,3,0.04109843778892539,0.32748299019437643,0.05
spline,3,0.04109326837047702,0.32716368296311493,0.05
spline,3,0.04049213523642499,0.3268521351334476,0.05
spline,3,0.03871967479068626,0.3278330496383476,0.05
spline,3,0.0381236916865144,0.32784073769152494,0.05
spline,3,0.03692147712125893,0.327217832294635,0.05
spline,3,0.036916352942803085,0.32689869154301265,0.05
spline,3,0.03511314742632925,0.3259647615381783,0.05
spline,3,0.0351080426364416,0.32564569213497274,0.05
spline,3,0.0327039754258709,0.324401213178306,0.05
spline,3,0.03211313588872309,0.3247281133315225,0.05
spline,3,0.03211820836433035,0.3250470638207002,0.05
spline,3,0.0339212587722584,0.3259804230382003,0.05
spline,3,0.03392635063643387,0.3262994448757947,0.05
spline,3,0.03572953676433948,0.3272333035322122,0.05
spline,3,0.03573464801708318,0.32755239671822334,0.05
spline,3,0.03753796986496637,0.32848675481355827,0.05
spline,3,0.03932595795461844,0.32846383335085966,0.05
spline,4,0.039921953984502476,0.3284561928632934,0.05
spline,4,0.056997426144206095,0.31575659341038564,0.05
spline,4,0.059949264887477885,0.3141134119202619,0.05
spline,4,0.06173639988012811,0.3140873511272251,0.05
spline,4,0.059353553223261156,0.3141220988512741,0.05
spline,4,0.056992082228643715,0.3154366440433731,0.05
spline,4,0.056385669807590036,0.3148053846747492,0.05
spline,4,0.05874711495078318,0.3134907443514278,0.05
spline,4,0.05993851242779237,0.313473275358181,0.05
spline,4,0.058151416212278574,0.3134994788480512,0.05
spline,4,0.041077760115131895,0.3262057612693303,0.05
spline,4,0.0381236916865144,0.32784073769152494,0.05
spline,4,0.030890941638130193,0.3228305475525904,0.05
spline,4,0.029073061574744857,0.3209417638358929,0.05
spline,4,0.04438263868407024,0.30954752320515444,0.05
spline,4,0.03614126918120724,0.31573735703601924,0.05
spline,4,0.033778686575344975,0.31704781158555645,0.05
spline,4,0.033177837806960264,0.31673731019933515,0.05
spline,4,0.04318621397144631,0.3092462081888627,0.05
spline,4,0.027871325260838922,0.32032061836661674,0.05
spline,4,0.028497355447289846,0.32222520628016965,0.05
spline,4,0.03031527428781164,0.3241141326937008,0.05
spline,4,0.03694197383508233,0.32849439530112456,0.05
spline,5,0.029093222220052388,0.3222170901364917,0.05
spline,5,0.029684042368631966,0.32189011863485834,0.05
spline,5,0.02967394912026606,0.32125240791894777,0.05
spline,5,0.029073061574744857,0.3209417638358929,0.05
spline,5,0.029068021413417973,0.3206229322607432,0.05
spline,5,0.028467153256465004,0.32031235952610515,0.05
spline,5,0.02787635249645366,0.32063940237615524,0.05
spline,5,0.027886406967683124,0.32127697039523223,0.05
spline,5,0.028487288050348232,0.32158759069548154,0.05
spline,5,0.028492321748819043,0.32190639848782565,0.05
spline,6,0.029068021413417973,0.3206229322607432,0.05
spline,6,0.030249584156304226,0.31996870386380943,0.05
spline,6,0.030244531069265196,0.3196498247230486,0.05
spline,6,0.03201675885218524,0.31866805403714726,0.05
spline,6,0.03201168637657799,0.31834910354796964,0.05
spline,6,0.03378377843952046,0.3173668334231509,0.05
spline,6,0.033778686575344975,0.31704781158555645,0.05
spline,6,0.033177837806960264,0.31673731019933515,0.05
spline,6,0.030815048389703614,0.31804700369909344,0.05
spline,6,0.030820107939598725,0.3183659066226599,0.05
spline,6,0.029047860768110445,0.31934760596014444,0.05
spline,6,0.029052900929437322,0.31966643753529417,0.05
spline,6,0.02846211955799419,0.31999355173376104,0.05
spline,6,0.028467153256465004,0.32031235952610515,0.05
spline,7,0.06640149964436425,0.3431743985379092,0.05
spline,7,0.06758319164437199,0.34252064579708724,0.05
spline,7,0.06818493874975111,0.3428344529932858,0.05
spline,7,0.06819039899672283,0.3431548304507989,0.05
spline,7,0.06878123207101457,0.3428279065147768,0.05
spline,7,0.06997381871354147,0.3428148135577588,0.05
spline,7,0.07057559813320094,0.3431287396679853,0.05
spline,7,0.07058108423159698,0.3434492122567208,0.05
spline,7,0.06999025762016131,0.34377615997554856,0.05
spline,7,0.0682013194906663,0.3437955853658252,0.05
spline,7,0.06820677973763802,0.3441159628233384,0.05
spline,7,0.06761591434906591,0.34444276784533256,0.05
spline,7,0.06641238136117125,0.34381501075610194,0.05
spline,8,0.06822862072552494,0.34539747265339105,0.05
spline,8,0.06883043245946478,0.34571151767764546,0.05
spline,8,0.07061948692036918,0.3456925203778694,0.05
spline,8,0.07121034584608518,0.3453656915730696,0.05
spline,8,0.07060851472357711,0.3450515752003984,0.05
spline,8,0.07060302862518109,0.34473110261166284,0.05
spline,8,0.07119386816232887,0.34440420245844633,0.05
spline,8,0.06999025762016131,0.34377615997554856,0.05
spline,8,0.06939941808301352,0.3441030601287651,0.05
spline,8,0.06941583760106515,0.3450643351981381,0.05
spline,8,0.06881949903980919,0.34507071519700794,0.05
spline,9,0.06889603297739842,0.34955633256147034,0.05
spline,9,0.07007793178880056,0.34890334087042735,0.05
spline,9,0.071861681111279,0.3485645369004723,0.05
spline,9,0.07245258527698754,0.34823787457531163,0.05
spline,9,0.0742417948464377,0.34821944806286986,0.05
spline,9,0.07483266669786587,0.34789266682368125,0.05
spline,9,0.07841104705962974,0.347855671101964,0.05
spline,9,0.07900186720820931,0.3475286996003307,0.05
spline,9,0.09868274592366019,0.3473244382983014,0.05
spline,9,0.09928493250325235,0.3476398627252802,0.05
spline,9,0.1034597095919769,0.34759670104994345,0.05
spline,9,0.10406195433727375,0.34791233952217254,0.05
spline,9,0.10465835752709045,0.3479061973513586,0.05
spline,9,0.10646518870582211,0.34885346951012974,0.05
spline,9,0.10651217966390611,0.3514286659666979,0.05
spline,9,0.10645931483606162,0.3485315699530588,0.05
spline,9,0.1052547607169072,0.3479000551805447,0.05
spline,9,0.10406195433727375,0.34791233952217254,0.05
spline,9,0.1034597095919769,0.34759670104994345,0.05
spline,9,0.099881329230213,0.34763369677166067,0.05
spline,9,0.09927913618776477,0.3473182485618763,0.05
spline,9,0.08675494064156875,0.34744823302680405,0.05
spline,9,0.08615289624481022,0.3471333318215482,0.05
spline,9,0.0849601286423132,0.34714575886000965,0.05
spline,9,0.08436937958515048,0.34747299197250453,0.05
spline,9,0.07840547694410474,0.3475348893367558,0.05
spline,9,0.0778146503326691,0.34786183705558354,0.05
spline,9,0.07483266669786587,0.34789266682368125,0.05
spline,9,0.0742417948464377,0.34821944806286986,0.05
spline,9,0.07363987324394458,0.3479049987309203,0.05
spline,9,0.07363435483126818,0.34758440722815687,0.05
spline,9,0.07363987324394458,0.3479049987309203,0.05
spline,9,0.07304898846680424,0.34823173240449773,0.05
spline,9,0.06948151567327168,0.3489094354756301,0.05
spline,9,0.06948698884595556,0.3492298604987544,0.05
spline,9,0.06889603297739842,0.34955633256147034,0.05
spline,9,0.06894523336584865,0.35243994372433896,0.05
spline,10,0.09091255498379307,0.3464410612594512,0.05
spline,10,0.09081555578024952,0.3409792807893155,0.05
spline,10,0.09021359540061996,0.3406646887605324,0.05
spline,10,0.09080414410924441,0.3403367183810642,0.05
spline,10,0.09078702660273671,0.33937287476868727,0.05
spline,10,0.09018509853738751,0.3390584016539322,0.05
spline,10,0.0907756149317316,0.33873031236043605,0.05
spline,10,0.09076420326072648,0.33808774995218477,0.05
spline,10,0.09016230104680159,0.33777337196865204,0.05
spline,10,0.0901452029288621,0.3368095997046919,0.05
spline,10,0.09016230104680159,0.33777337196865204,0.05
spline,10,0.09076420326072648,0.33808774995218477,0.05
spline,10,0.0907756149317316,0.33873031236043605,0.05
spline,10,0.09018509853738751,0.3390584016539322,0.05
spline,10,0.09078702660273671,0.33937287476868727,0.05
spline,10,0.09080414410924441,0.3403367183810642,0.05
spline,10,0.09021359540061996,0.3406646887605324,0.05
spline,10,0.09081555578024952,0.3409792807893155,0.05
spline,11,0.08707931210409985,0.33202739494035893,0.05
spline,11,0.08766971862989066,0.3316989013391678,0.05
spline,11,0.09124616013483218,0.33165477077577304,0.05
spline,11,0.0918479524802038,0.33196874445161073,0.05
spline,11,0.09602051280929476,0.33191742527395607,0.05
spline,11,0.0918479524802038,0.33196874445161073,0.05
spline,11,0.09124616013483218,0.33165477077577304,0.05
spline,11,0.09065008655067526,0.3316621258696722,0.05
spline,11,0.09004831359387183,0.33134822354225124,0.05
spline,11,0.09001411735799292,0.329420679014331,0.05
spline,11,0.09004831359387183,0.33134822354225124,0.05
spline,11,0.08945793938236142,0.33167683605747045,0.05
spline,11,0.08766971862989066,0.3316989013391678,0.05
spline,11,0.08707931210409985,0.33202739494035893,0.05
spline,11,0.08647757146157682,0.331713611526966,0.05
spline,11,0.0858814978774199,0.33172096662086514,0.05
spline,11,0.08529107196306088,0.3320493888736396,0.05
spline,11,0.08290675177500892,0.33207871411801365,0.05
spline,12,0.08852067898214423,0.31241159980883815,0.05
spline,12,0.09030773642052159,0.31238525362213426,0.05
spline,12,0.09148767052367704,0.31172503195819146,0.05
spline,12,0.09147623300124762,0.31108237441871783,0.05
spline,12,0.09206616773854498,0.3107521446727184,0.05
spline,12,0.09202036594597872,0.3081813242523792,0.05
spline,12,0.09206616773854498,0.3107521446727184,0.05
spline,12,0.09147623300124762,0.31108237441871783,0.05
spline,12,0.09148767052367704,0.31172503195819146,0.05
spline,12,0.09030773642052159,0.31238525362213426,0.05
spline,13,0.09251279737695872,0.3023874589774079,0.05
spline,13,0.09242109038612897,0.29724543761183986,0.05
spline,13,0.09181998310350124,0.2969339849133949,0.05
spline,13,0.09122460750780037,0.29694390855029795,0.05
spline,13,0.09063494421045815,0.29727513717413223,0.05
spline,13,0.09123604503022978,0.29758656608977163,0.05
spline,13,0.09131610768723573,0.30208516886608694,0.05
spline,13,0.09123604503022978,0.29758656608977163,0.05
spline,13,0.09063494421045815,0.29727513717413223,0.05
spline,13,0.09062923191209951,0.296953832187201,0.05
spline,13,0.09002815048089607,0.2966424746199784,0.05
spline,13,0.09062351961374088,0.2966325272002697,0.05
spline,13,0.09122460750780037,0.29694390855029795,0.05
spline,13,0.09181998310350124,0.2969339849133949,0.05
spline,13,0.09242109038612897,0.29724543761183986,0.05
spline,14,0.08161998299934126,0.2926094113128834,0.05
spline,14,0.08220964629668348,0.29227818268904926,0.05
spline,14,0.08220402447830989,0.2919572106613963,0.05
spline,14,0.0827936683870839,0.29162591068914523,0.05
spline,14,0.08278241182462456,0.2909839190682282,0.05
spline,14,0.08337202988197429,0.29065252396475477,0.05
spline,14,0.08336076039380279,0.29001048477822655,0.05
spline,14,0.08275989869970589,0.2896999358263941,0.05
spline,14,0.08217029356806836,0.2900313784954786,0.05
spline,14,0.08217591538644195,0.2903523505231315,0.05
spline,14,0.08158629086623616,0.29068372184379937,0.05
spline,14,0.08159752157727118,0.291325618333494,0.05
spline,14,0.08100787120564111,0.29165689452293947,0.05
spline,14,0.08101908899096401,0.29229874344702295,0.05
spline,15,0.0664899336992209,0.38353649434625103,0.05
spline,15,0.06528486255158052,0.3829030769492895,0.05
spline,15,0.06527944108174523,0.38258284218860994,0.05
spline,15,0.06467693135934931,0.3822662286213515,0.05
spline,15,0.0646715163523701,0.3819460176434776,0.05
spline,15,0.06406902601854243,0.381629475424636,0.05
spline,15,0.06405820893029618,0.3809891010344991,0.05
spline,15,0.06345574444789279,0.3806726539468799,0.05
spline,15,0.06343953820409161,0.3797121637100914,0.05
spline,15,0.06283710603596859,0.3793958355365002,0.05
spline,15,0.06281012794391368,0.377795137389214,0.05
spline,15,0.062207741015783205,0.3774789756952619,0.05
spline,15,0.06215923861578903,0.3745979330753971,0.05
spline,15,0.06155692277907536,0.37428203299230656,0.05
spline,15,0.06151386123748469,0.3717212964815381,0.05
spline,15,0.06155692277907536,0.37428203299230656,0.05
spline,15,0.06215923861578903,0.3745979330753971,0.05
spline,15,0.062207741015783205,0.3774789756952619,0.05
spline,15,0.06281012794391368,0.377795137389214,0.05
spline,15,0.06283710603596859,0.3793958355365002,0.05
spline,15,0.06343953820409161,0.3797121637100914,0.05
spline,15,0.06345574444789279,0.3806726539468799,0.05
spline,15,0.06405820893029618,0.3809891010344991,0.05
spline,15,0.06406902601854243,0.381629475424636,0.05
spline,15,0.0646715163523701,0.3819460176434776,0.05
spline,15,0.06468234636632851,0.38258643959922556,0.05
spline,15,0.06528486255158052,0.3829030769492895,0.05
spline,15,0.06529028402141578,0.38322331170996904,0.05
spline,15,0.06649536809476832,0.38385677667254176,0.05
spline,16,0.06351516734183042,0.384194451481771,0.05
spline,16,0.06291804031213333,0.38419792997835867,0.05
spline,16,0.06231552412688138,0.3838812926282946,0.05
spline,16,0.06231013497132646,0.38356117678164303,0.05
spline,16,0.0617076381746427,0.38324461077999583,0.05
spline,16,0.06169687278924504,0.38260442665230376,0.05
spline,16,0.06109440184398556,0.3822879557818789,0.05
spline,16,0.06108364938430005,0.381647819219798,0.05
spline,16,0.060481204290464906,0.38133144348059556,0.05
spline,16,0.06047046475649154,0.38069135448412583,0.05
spline,16,0.05986804551408067,0.3803750738761458,0.05
spline,16,0.059857318905819454,0.3797350324452872,0.05
spline,16,0.05925492551483288,0.3794188469685295,0.05
spline,16,0.059233498149734734,0.3781388592380348,0.05
spline,16,0.05863114353588463,0.3778228164581106,0.05
spline,16,0.05860439164379233,0.3762229507090201,0.05
spline,16,0.05800208226993473,0.3759070744087351,0.05
spline,16,0.057959330945435636,0.37334747947263514,0.05
spline,16,0.057357086200138775,0.37303184100040604,0.05
spline,16,0.05730904912578198,0.37015251074254385,0.05
spline,16,0.05735174874743247,0.37271191541619914,0.05
spline,16,0.057953987029873255,0.3730275301056226,0.05
spline,16,0.05799673835437234,0.3755871250417226,0.05
spline,16,0.05859904126537387,0.3759029775592021,0.05
spline,16,0.05863114353588463,0.3778228164581106,0.05
spline,16,0.059233498149734734,0.3781388592380348,0.05
spline,16,0.05925492551483288,0.3794188469685295,0.05
spline,16,0.059857318905819454,0.3797350324452872,0.05
spline,16,0.05986268220995006,0.38005505316071647,0.05
spline,16,0.06046509498950485,0.38037130998589097,0.05
spline,16,0.060481204290464906,0.38133144348059556,0.05
spline,16,0.06108364938430005,0.381647819219798,0.05
spline,16,0.06109440184398556,0.3822879557818789,0.05
spline,16,0.06169687278924504,0.38260442665230376,0.05
spline,16,0.06170225548194387,0.38292451871614985,0.05
spline,16,0.062304745815771556,0.3832410609349914,0.05
spline,16,0.06231013497132646,0.38356117678164303,0.05
spline,17,0.07013829639533696,0.3873604382505498,0.05
spline,17,0.07132170751506055,0.38671301173601524,0.05
spline,17,0.0719188862476062,0.38670972350187227,0.05
spline,17,0.07251056595604372,0.38638591511338266,0.05
spline,17,0.07370491049542288,0.3863792910794856,0.05
spline,17,0.07429656435243608,0.38605538755977353,0.05
spline,17,0.07608806177293663,0.38604538016051115,0.05
spline,17,0.07667968331566948,0.3857213577267712,0.05
spline,17,0.07787400200362435,0.3857146385616518,0.05
spline,17,0.07846559769493287,0.38539052099668947,0.05
spline,17,0.08025705633829698,0.3853803709005935,0.05
spline,17,0.08084861971532513,0.38505613442160325,0.05
spline,17,0.08204291255185572,0.3850493201252614,0.05
spline,17,0.08263445007745956,0.38472498851504877,0.05
spline,17,0.083828729988278,0.3847181266530958,0.05
spline,17,0.08442024166245755,0.3843936999116607,0.05
spline,17,0.08561450864756384,0.3843867904840966,0.05
spline,17,0.08620599447031911,0.3840622686114392,0.05
spline,17,0.08799737555941033,0.3840518331216761,0.05
spline,17,0.0885888290678852,0.38372719233499075,0.05
spline,17,0.0903801907684082,0.3837166854968109,0.05
spline,17,0.09216012787221392,0.38306356868476876,0.05
spline,17,0.0933543431544716,0.3830564689947598,0.05
spline,17,0.0939457191086736,0.38273154281440736,0.05
spline,17,0.0957370226434919,0.38272082193097723,0.05
spline,17,0.09632836628341351,0.3823957768365968,0.05
spline,17,0.09752255571424694,0.3823885820153655,0.05
spline,17,0.09811387350274423,0.3820634417897627,0.05
spline,17,0.0993080500078655,0.3820561994029203,0.05
spline,17,0.09989934194493849,0.3817309640460952,0.05
spline,17,0.10109350552434762,0.3817236740936415,0.05
spline,17,0.10168477160999631,0.381398343605594,0.05
spline,17,0.10347599759054174,0.3813873373284968,0.05
spline,17,0.10406723136191008,0.38106188792642126,0.05
spline,17,0.10526136908989488,0.3810545028427453,0.05
spline,17,0.10585257700983894,0.3807289583094475,0.05
spline,17,0.1070467018121116,0.38072152566016026,0.05
spline,17,0.10763788388063134,0.38039588599564006,0.05
spline,17,0.10823493981891158,0.38039214588819087,0.05
spline,17,0.10883788901552055,0.3807103766862294,0.05
spline,17,0.108849675532178,0.381354318497205,0.05
spline,17,0.10945265058021128,0.381672644426466,0.05
spline,17,0.10951754751324407,0.3852145859976932,0.05
spline,17,0.10892628789045142,0.3855399402685463,0.05
spline,17,0.10896164744042375,0.387471765701473,0.05
spline,17,0.10837033611478251,0.38779692970988133,0.05
spline,17,0.10838210970572781,0.3884408239552458,0.05
spline,17,0.10779077252866226,0.38876589283243174,0.05
spline,17,0.10718767468636356,0.3884471150298646,0.05
spline,17,0.10779077252866226,0.38876589283243174,0.05
spline,17,0.10601668344319276,0.3897408140703227,0.05
spline,17,0.10541944008208634,0.38974386447640974,0.05
spline,17,0.10482804473931613,0.3900687193083454,0.05
spline,17,0.10363354509139114,0.3900747725549083,0.05
spline,17,0.10304212389719664,0.39039953225562163,0.05
spline,17,0.10005584246310383,0.3904145464580009,0.05
spline,17,0.0994643760289168,0.39073913967907503,0.05
spline,17,0.09707532503021826,0.390751055909756,0.05
spline,17,0.09648381981889477,0.39107550643399663,0.05
spline,17,0.09349747375624123,0.39109028280832,0.05
spline,17,0.09290592330492521,0.3914145668529214,0.05
spline,17,0.08753044222644414,0.39144095028145304,0.05
spline,17,0.08693882068371134,0.39176497271519306,0.05
spline,17,0.07559046005709698,0.39182021919100907,0.05
spline,17,0.07438485895525847,0.3911848516039891,0.05
spline,17,0.07378758974272775,0.3911878068788538,0.05
spline,17,0.07318481504323282,0.3908702182165662,0.05
spline,17,0.07317930955626856,0.3905496742794139,0.05
spline,17,0.07257655424534182,0.390232156965543,0.05
spline,17,0.07256555619712546,0.3895911166568496,0.05
spline,17,0.07315728760841156,0.3892674985308047,0.05
spline,17,0.07376002999362613,0.3895849682790644,0.05
spline,17,0.0737545180438058,0.3892644005591065,0.05
spline,17,0.07256005717301728,0.38927059650250295,0.05
spline,17,0.07256555619712546,0.3895911166568496,0.05
spline,17,0.07197381186012722,0.3899146872172833,0.05
spline,17,0.07016566225875634,0.3889625633661714,0.05
spline,18,0.07253256205247641,0.38766799573076943,0.05
spline,18,0.07252706302836823,0.3873474755764228,0.05
spline,18,0.07372144634488387,0.38734099423935925,0.05
spline,18,0.07431311959046528,0.38701716206806397,0.05
spline,18,0.07550748998126876,0.3870106331653893,0.05
spline,18,0.07609913737542588,0.3866867058628717,0.05
spline,18,0.07789067357306288,0.3866768411604428,0.05
spline,18,0.07848228865293964,0.38635279494389724,0.05
spline,18,0.08027380546200841,0.3863428588930517,0.05
spline,18,0.08086538822760478,0.3860186937624781,0.05
spline,18,0.0814625540344383,0.386015357962724,0.05
spline,18,0.08205411741146647,0.38569112148373375,0.05
spline,18,0.08384559544339878,0.3856810427360546,0.05
spline,18,0.08443712650614656,0.3853566873430363,0.05
spline,18,0.08563143226838928,0.38534992061230566,0.05
spline,18,0.08622293747971277,0.38502547008806504,0.05
spline,18,0.08801437673450865,0.3850152486435524,0.05
